gene	Score	Rank	Rank_z
TNFAIP6	-0.0001077816	18447	0.952103225806452
CYBB	-0.000107700136	18443	0.951896774193548
DSN1	-0.0001076246	18442	0.951845161290323
RLN1	-0.0003528236	6319	0.951799969874981
UBIAD1	-0.00010753731	18440	0.951741935483871
MYLIP	-0.00010747566	18436	0.951535483870968
DNAJB2	-0.00010744117	18435	0.951483870967742
LRRC45	-0.0001073331	18432	0.951329032258064
BOLA1	-0.00010732503	18431	0.951277419354839
MYBPH	-0.000262130855	12602.5	0.951151636711708
ASH1L-AS1	-0.00010728734	18427	0.951070967741935
GFOD2	-0.00010727421	18425	0.950967741935484
FAM83A-AS1	-0.000107237785	18424	0.950916129032258
CDK18	-0.00010723062	18421	0.950761290322581
NKAP	-0.00010717701	18419	0.950658064516129
TRABD2B	-0.00035261683	6310	0.950444344027715
ARRDC5	-0.00010714994	18414	0.9504
OR3A3	-0.00010701283	18408	0.950090322580645
NRAS	-0.000106953485	18405	0.949935483870968
TNFAIP8L1	-0.0001069417	18404	0.949883870967742
GPR37L1	-0.00010687107	18400	0.949677419354839
SYNCRIP	-0.000272354785	13769.5	0.949533594613607
TFAP2E	-0.000106743944	18397	0.949522580645161
NAT1	-0.000106741594	18396	0.949470967741935
TEDC1	-0.000226536415	14095.5	0.949373771480253
USP42	-0.000106601525	18393	0.949316129032258
LINC00589	-0.00022431195	13946.5	0.949186453622751
GAL3ST2	-0.00010629895	18386	0.948954838709678
CHTOP	-0.00010624509	18385	0.948903225806452
ZNF394	-0.00010616887	18383	0.9488
LRRC37A11P	-0.0001060612	18379	0.948593548387097
MGC15885	-0.00010604046	18377	0.948490322580645
RCN3	-0.00010603113	18376	0.948438709677419
OR5AP2	-0.000106021245	18373	0.948283870967742
NUAK2	-0.00010596849	18369	0.948077419354839
IQCK	-0.00010572974	18362	0.947716129032258
FCRL5	-0.000214856438	13980	0.947689438247412
P3H1	-0.00010566837	18361	0.947664516129032
RANBP3	-0.000105657215	18360	0.947612903225806
CELSR3	-0.000105586165	18358	0.947509677419355
LINC01136	-0.0001055535	18357	0.947458064516129
OR2T1	-0.00010530532	18351	0.947148387096774
TMEM121	-0.00010520598	18345	0.946838709677419
SERF2	-0.00010516531	18342	0.946683870967742
FSHB	-0.00010502546	18333	0.94621935483871
BMP2	-0.00010502346	18332	0.946167741935484
MRPL32	-0.000104991195	18329	0.946012903225806
ECSCR	-0.00010467683	18320	0.945548387096774
SPATA31A6	-0.00010466754	18319	0.945496774193548
TGIF2LX	-0.00010461683	18317	0.945393548387097
ATPSCKMT	-0.000210870795	13970.5	0.945390573811677
MIR617	-0.00010452309	18315	0.945290322580645
PPBPP2	-0.00010451874	18314	0.945238709677419
OR8G5	-0.00035180175	6275	0.945172465732791
NLRP10	-0.00010419801	18305	0.944774193548387
GIMAP8	-0.000104150335	18304	0.944722580645161
MIR518B	-0.00010380849	18303	0.944670967741935
GALR3	-0.00010362095	18301	0.944567741935484
GABARAP	-0.000103271945	18298	0.944412903225806
GNRHR	-0.00023234313	13795	0.944397628379057
H2BW2	-0.000285693475	13650.5	0.944393689076475
SNORA70G	-0.00010325131	18297	0.944361290322581
EIF3J	-0.00010301376	18294	0.944206451612903
SPG21	-0.000102969265	18293	0.944154838709677
LYSMD3	-0.000102874736	18289	0.943948387096774
GPN2	-0.0001028556	18288	0.943896774193548
SPANXN5	-0.00010258443	18284	0.943690322580645
LINC01116	-0.0003514516	6265	0.943666214791384
CABS1	-0.0002235837525	13827	0.943654145312029
GOLGA8S	-0.00010247367	18282	0.943587096774193
CDC16	-0.000102348546	18281	0.943535483870968
SNORD116-29	-0.0001022973	18280	0.943483870967742
ZBTB14	-0.00010212128	18277	0.943329032258065
IL17F	-0.00010209991	18276	0.943277419354839
CATSPER1	-0.00010208682	18275	0.943225806451613
ESRP2	-0.000101815654	18273	0.943122580645161
UBXN2B	-0.00010175091	18272	0.943070967741935
PHKA2	-0.00010171741	18270	0.942967741935484
NAPEPLD	-0.00030287991	13603.5	0.942945472816802
NAPA	-0.00010170445	18269	0.942916129032258
PRR18	-0.000101674836	18268	0.942864516129032
OR9K2	-0.000267594655	13647	0.942844417646468
PSENEN	-0.000101614016	18267	0.942812903225806
HES3	-0.00035123865	6259	0.94276246422654
LINC00839	-0.000101447215	18266	0.942761290322581
F3	-0.000237469855	12446	0.94267816859321
SLC25A14	-0.00010140084	18264	0.942658064516129
PDHA2	-0.0001013707	18262	0.942554838709677
DCAKD	-6.226510775e-05	10306.5	0.942545955882353
TSFM	-0.000101223566	18258	0.942348387096774
KLHL2	-0.00010110597	18255	0.942193548387097
AP5Z1	-0.00010106472	18253	0.942090322580645
PDLIM2	-0.00010103756	18251	0.941987096774194
OR2AG2	-0.00010093864	18249	0.941883870967742
OR1N2	-0.000100933496	18248	0.941832258064516
PSG3	-0.00010093251	18247	0.94178064516129
HDHD5	-0.000100925005	18246	0.941729032258064
LCE3A	-0.00010089509	18245	0.941677419354839
DIRAS3	-0.000100743375	18241	0.941470967741935
INTU	-0.000266734611333333	11353	0.941396904479487
MAP4K3	-0.00021932941	9647.33333333333	0.94130493836608
NUP188	-0.0001003147	18229	0.940851612903226
INTS6	-0.00010020029	18224	0.940593548387097
AKAP17A	-0.00010017445	18222	0.940490322580645
MIR133B	-0.00010015179	18220	0.940387096774194
GASK1A	-0.000151770663333333	9732	0.940349865098788
OR10A2	-0.000100078345	18217	0.940232258064516
FZD1	-0.00022403776	11944.5	0.940210680776837
CD247	-0.00029234791	10938.6666666667	0.940157813914783
SCT	-0.0001000422	18214	0.940077419354839
CPB2	-0.00020322784	13865.5	0.939824580444176
ZBTB8OS	-0.0001186178775	10355.5	0.939637116008133
LMTK2	-9.989586e-05	18202	0.939458064516129
ZPBP2	-9.986446e-05	18200	0.939354838709677
MARS1	-9.983649e-05	18199	0.939303225806452
USP16	-9.980297e-05	18197	0.9392
SFXN2	-9.979088e-05	18194	0.939045161290323
SNX12	-9.976285e-05	18192	0.938941935483871
GLYCTK	-9.9738856e-05	18190	0.938838709677419
MALRD1	-0.0003502188	6232	0.938695586684742
PSMC5	-9.9629964e-05	18185	0.93858064516129
SPTY2D1OS	-9.953887e-05	18179	0.938270967741935
CDX4	-0.00032827107	9336	0.938197166113958
WDR77	-9.9477526e-05	18173	0.937961290322581
MTX3	-9.936709e-05	18171	0.937858064516129
OR10H1	-9.929202e-05	18168	0.937703225806452
H1-7	-9.927783e-05	18166	0.9376
GLUD1P3	-9.925957e-05	18164	0.937496774193548
NPC1L1	-0.000197081793	13866.5	0.93745665762235
CD28	-9.92554e-05	18163	0.937445161290323
NIFK-AS1	-9.92078e-05	18160	0.937290322580645
TAS2R19	-0.000285425155	13509.5	0.93721402874083
CYSRT1	-0.00032660554	9325	0.937091749572907
CDC42EP2	-9.913634e-05	18156	0.937083870967742
KATNB1	-9.90294e-05	18152	0.936877419354839
GOLGA6B	-0.00034787398	6219	0.936737460460913
SRGAP3-AS3	-9.894725e-05	18148	0.936670967741935
CAPNS1	-9.8938115e-05	18147	0.93661935483871
NPTN	-9.8913755e-05	18145	0.936516129032258
GPR25	-9.8893506e-05	18144	0.936464516129032
SPATA24	-9.8880635e-05	18142	0.936361290322581
AP4M1	-9.8795164e-05	18141	0.936309677419355
CD40	-0.00022464398	11792	0.936300200671496
CHD3	-9.861143e-05	18137	0.936103225806452
RGP1	-9.8506796e-05	18134	0.935948387096774
RGS16	-0.00024855671	12461.5	0.935606699415477
FAM71D	-9.8422584e-05	18127	0.935587096774194
GPRASP1	-9.83963e-05	18126	0.935535483870968
SRSF3	-9.8345256e-05	18125	0.935483870967742
EFCAB10	-9.833296e-05	18123	0.93538064516129
FBL	-9.833107e-05	18122	0.935329032258064
NXNL1	-9.822139e-05	18115	0.934967741935484
GPC3	-9.81291e-05	18110	0.934709677419355
CHST6	-9.811386e-05	18107	0.934554838709677
ANKRD1	-0.0002571638	12484.5	0.934467009703171
SARNP	-9.804774e-05	18099	0.934141935483871
OSR2	-9.803595e-05	18096	0.933987096774194
ZNF32-AS1	-9.803153e-05	18095	0.933935483870968
FNDC10	-9.800913e-05	18091	0.933729032258064
KANSL1L	-0.000199942522	13748.5	0.933688111747563
ZNF445	-0.00019392275	13788	0.933600562757512
PAX2	-9.7927084e-05	18088	0.933574193548387
SDHAF2	-9.782451e-05	18085	0.93341935483871
COPG1	-9.7823926e-05	18084	0.933367741935484
IFI44	-9.77504e-05	18080	0.933161290322581
L3MBTL2	-9.773326e-05	18078	0.933058064516129
SERP2	-0.00024134701	12414	0.933056074321337
HS6ST2	-0.0002823292425	13429.5	0.932962797708773
FCMR	-9.771552e-05	18076	0.932954838709678
MIR873	-9.76833e-05	18072	0.932748387096774
TAS2R60	-9.764179e-05	18068	0.932541935483871
SNORA63	-9.762746e-05	18067	0.932490322580645
DPRX	-9.755077e-05	18063	0.932283870967742
OR7A17	-9.752459e-05	18062	0.932232258064516
RNF181	-0.000223580595	12200	0.932060650408874
NKX2-8	-9.748877e-05	18058	0.932025806451613
LDHD	-0.000220996645	11864.5	0.932022148691262
C9orf40	-9.746252e-05	18057	0.931974193548387
BEST2	-9.74621e-05	18056	0.931922580645161
BEX5	-9.740441e-05	18051	0.931664516129032
FBLIM1	-9.737838e-05	18047	0.931458064516129
TMEM119	-9.7351156e-05	18043	0.931251612903226
ARL13B	-9.734143e-05	18040	0.931096774193548
STXBP2	-4.8864351e-05	9707.5	0.931007258064516
ARGLU1	-9.731619e-05	18036	0.930890322580645
MYLK2	-0.000253806235	13444.5	0.930877539945734
LINC01029	-0.00034573048	6180	0.930863081789426
TRA2B	-9.726396e-05	18032	0.930683870967742
FAM163B	-9.7022246e-05	18023	0.93021935483871
BARHL2	-9.701367e-05	18022	0.930167741935484
GDF5	-9.69673e-05	18020	0.930064516129032
ZZZ3	-9.694679e-05	18018	0.929961290322581
SLC39A3	-9.687669e-05	18014	0.929754838709678
DNASE2	-9.6817144e-05	18011	0.9296
STARD4	-9.679359e-05	18010	0.929548387096774
ERVH48-1	-0.00034518616	6171	0.92950745594216
ATOH7	-9.665457e-05	18006	0.929341935483871
TCF19	-0.000340222925333333	11258.6666666667	0.929328618064031
CD70	-9.655991e-05	18002	0.929135483870968
CLASP1	-9.6540476e-05	18001	0.929083870967742
CXCR5	-0.00023391837	12338	0.928935469294346
PJA1	-9.6384734e-05	17998	0.928929032258065
SPAG6	-9.6369564e-05	17997	0.928877419354839
GGPS1	-0.000218274972	13532	0.928843814691991
GOLGA8T	-9.6293144e-05	17995	0.928774193548387
CCDC54	-9.6256685e-05	17993	0.928670967741935
DYNC2LI1	-9.62064e-05	17991	0.928567741935484
LIPK	-0.00030326354	13317.5	0.928330821023013
GRIN2B	-0.00034497827	6163	0.928302455189035
PCDHA8	-0.000184902775	13750	0.928266586272736
CYP3A5	-9.593345e-05	17985	0.928258064516129
LCE2C	-9.574558e-05	17983	0.928154838709677
OR4N4	-9.57454e-05	17982	0.928103225806452
CEBPB	-9.5675474e-05	17981	0.928051612903226
ZNF414	-9.563865e-05	17980	0.928
LINC02396	-9.563296e-05	17979	0.927948387096774
MAMSTR	-9.542909e-05	17977	0.927845161290323
TSC22D3	-9.532524e-05	17972	0.927587096774194
RND2	-0.00030570955	9229	0.927444477941915
TTC9B	-9.524992e-05	17969	0.927432258064516
SPR	-0.00034475786	6157	0.92739870462419
NDUFA13	-9.521229e-05	17967	0.927329032258065
KRTAP6-2	-9.518605e-05	17966	0.927277419354839
LIFR-AS1	-0.00034474058	6155	0.927097454435909
ANGPTL3	-9.480797e-05	17961	0.92701935483871
SEMA6B	-9.478673e-05	17960	0.926967741935484
PSME1	-9.477174e-05	17959	0.926916129032258
CETN3	-9.4757794e-05	17958	0.926864516129032
BLOC1S4	-9.457182e-05	17953	0.926606451612903
BRSK1	-9.455076e-05	17950	0.926451612903226
ZNF594	-0.00023186931	13411	0.926093538337856
NHLRC1	-0.00021883279	11806	0.926081934220564
PSD2	-0.000182195815	13780	0.926075690885338
C20orf144	-9.439739e-05	17941	0.925987096774194
KIF3C	-9.437015e-05	17940	0.925935483870968
NKTR	-0.000240785553333333	11159.3333333333	0.925914584549093
BBS10	-0.000219845565	11645	0.925891256456229
RBM28	-9.4293195e-05	17938	0.925832258064516
NDUFA1	-9.4153875e-05	17936	0.925729032258064
IQCF2	-9.406097e-05	17935	0.925677419354839
MIR429	-9.3869276e-05	17932	0.925522580645161
OR10H3	-9.38648e-05	17931	0.925470967741935
ZNF121	-0.000210637565	13497	0.925424339262386
CD79A	-9.38495e-05	17930	0.92541935483871
GMPPB	-9.353582e-05	17925	0.925161290322581
MED4-AS1	-9.352638e-05	17924	0.925109677419355
NUP210P1	-9.351595e-05	17922	0.925006451612903
OR8D1	-9.346308e-05	17920	0.924903225806452
KPNA7	-9.345429e-05	17918	0.9248
THAP3	-9.341768e-05	17917	0.924748387096774
LCE6A	-9.329075e-05	17916	0.924696774193548
TIMM21	-9.327962e-05	17915	0.924645161290323
ANXA7	-9.3235816e-05	17913	0.924541935483871
P2RX6P	-0.0003444619	6138	0.924536827835517
ASAH2B	-0.000180001823	13722	0.924499648276555
FAM27E5	-9.3203926e-05	17911	0.924438709677419
NTF4	-0.000199198525	13856	0.924328248417245
IFNA16	-9.297986e-05	17907	0.924232258064516
STK4	-9.286467e-05	17905	0.924129032258065
ISLR2	-0.00019639803	13850	0.924091890262285
COG7	-9.273665e-05	17902	0.923974193548387
CAPRIN1	-0.000296909667	13235.5	0.923927484674907
NDFIP2-AS1	-9.270727e-05	17901	0.923922580645161
CNOT8	-9.268032e-05	17899	0.92381935483871
GSTA4	-0.000219443485	11671.5	0.923793571709692
KIAA0087	-9.258909e-05	17898	0.923767741935484
RNASE13	-9.2570284e-05	17897	0.923716129032258
FAM209B	-9.255048e-05	17896	0.923664516129032
LAMC2	-0.000251415156666667	11188	0.9236446464404
SLC25A17	-9.244635e-05	17895	0.923612903225806
NPAP1	-9.232392e-05	17894	0.923561290322581
ANP32D	-9.230456e-05	17893	0.923509677419355
CDKN2C	-9.227205e-05	17892	0.923458064516129
ALAD	-9.224698e-05	17891	0.923406451612903
BSN-DT	-9.222434e-05	17890	0.923354838709677
PHYHD1	-9.2210896e-05	17889	0.923303225806452
SNX15	-0.0003444011	6128	0.923030576894111
CYP26C1	-9.200428e-05	17882	0.922941935483871
TRIM11	-9.192579e-05	17881	0.922890322580645
PCA3	-9.1794005e-05	17880	0.922838709677419
TNFRSF8	-0.000119436068	10491	0.922676649997252
KCMF1	-9.1545066e-05	17875	0.92258064516129
CADM2-AS2	-9.140743e-05	17874	0.922529032258064
PPP1CC	-9.134458e-05	17872	0.922425806451613
PLSCR5	-9.132725e-05	17871	0.922374193548387
TM6SF2	-9.127499e-05	17869	0.922270967741935
ETFRF1	-9.126016e-05	17868	0.92221935483871
FNDC8	-9.107101e-05	17865	0.922064516129032
CCDC13-AS1	-0.00029553755	9175	0.922017887649482
NOX1	-9.1066075e-05	17864	0.922012903225806
MRPL48	-9.099123e-05	17860	0.921806451612903
MPPE1	-0.000218770648	11651	0.921794891379872
B4GALNT4	-9.0987334e-05	17859	0.921754838709677
NHLRC3	-9.087819e-05	17852	0.921393548387097
CSK	-5.5433845e-05	10099.5	0.921255490986717
QTRT2	-9.0733265e-05	17849	0.921238709677419
MIS18A	-0.00021740981	11824.5	0.921145547570806
SLC10A3	-9.071749e-05	17847	0.921135483870968
EXTL2	-9.071677e-05	17845	0.921032258064516
MBD6	-9.064126e-05	17842	0.920877419354839
AFP	-0.0002236803175	13340	0.92084043814692
BCL3	-9.0554335e-05	17836	0.920567741935484
LINC00051	-9.0552836e-05	17835	0.920516129032258
SLC26A3	-9.054223e-05	17834	0.920464516129032
PAN2	-9.0456364e-05	17828	0.920154838709677
PRADC1	-9.0412024e-05	17823	0.919896774193548
PROCA1	-9.0403046e-05	17821	0.919793548387097
KLHDC8B	-9.039281e-05	17819	0.919690322580645
AEN	-9.036877e-05	17816	0.919535483870968
WBP2	-0.00029064724	9150	0.919505577328912
LYG1	-9.036796e-05	17815	0.919483870967742
LAMTOR1	-9.035033e-05	17814	0.919432258064516
HDHD3	-9.030933e-05	17813	0.91938064516129
SHPK	-9.030532e-05	17812	0.919329032258064
ETDB	-9.0252724e-05	17808	0.919122580645161
CMTM2	-9.025e-05	17807	0.919070967741936
RNASE8	-9.024825e-05	17806	0.91901935483871
SP7	-9.0193076e-05	17804	0.918916129032258
MIR1912	-9.017774e-05	17803	0.918864516129032
MBNL3	-9.006745e-05	17798	0.918606451612903
STARD5	-9.005975e-05	17796	0.918503225806452
TMEM207	-8.999965e-05	17794	0.9184
RPE	-8.999829e-05	17793	0.918348387096774
SLC37A1	-0.000246245963333333	10896.6666666667	0.918272429811938
FAM168A	-8.9920184e-05	17791	0.918245161290323
AJM1	-8.982913e-05	17784	0.917883870967742
CIDECP1	-8.97953e-05	17783	0.917832258064516
IDI2-AS1	-8.963403e-05	17781	0.917729032258065
MIR759	-8.958308e-05	17780	0.917677419354839
KRT23	-8.955464e-05	17778	0.917574193548387
KRTAP10-2	-8.954673e-05	17777	0.917522580645161
PPP5C	-8.9407375e-05	17775	0.91741935483871
LINC00637	-8.930271e-05	17772	0.917264516129032
MPZ	-8.9190326e-05	17770	0.917161290322581
PYHIN1	-0.000171966975	13615	0.917119646266707
KRTAP8-1	-8.9120935e-05	17768	0.917058064516129
TRMT1	-8.904257e-05	17767	0.917006451612903
LINC00882	-0.00034405373	6088	0.917005573128483
MTERF3	-8.891887e-05	17765	0.916903225806452
POLG	-8.891695e-05	17764	0.916851612903226
LINC00645	-8.889691e-05	17763	0.9168
UTP18	-8.884306e-05	17762	0.916748387096774
TOMM40L	-8.882717e-05	17760	0.916645161290323
LOXL4	-0.00026232833	12390.5	0.916644799790097
SATB2	-0.000194500175	13395.5	0.916495226610391
SSX3	-8.881911e-05	17757	0.916490322580645
MDH1	-8.8797286e-05	17756	0.916438709677419
AIF1	-8.8770495e-05	17755	0.916387096774194
HSPB11	-8.876332e-05	17754	0.916335483870968
ALDH3A2	-0.0002166311125	11419	0.916305996336409
CCDC22	-0.000256204925	13138.5	0.916305979298563
ANKRD35	-8.8717476e-05	17748	0.916025806451613
SNX22	-8.863401e-05	17746	0.915922580645161
GNAI3	-8.8614346e-05	17745	0.915870967741935
HMGCR	-8.85951e-05	17744	0.91581935483871
COL5A3	-0.000188821933	13414	0.915788161993769
NAGS	-8.8578505e-05	17743	0.915767741935484
CALU	-8.852678e-05	17742	0.915716129032258
TMEM50A	-8.8503635e-05	17741	0.915664516129032
FAM138C	-0.0002841381	9111	0.915586373228821
FAM120AOS	-8.838153e-05	17738	0.915509677419355
HARS2	-8.834554e-05	17735	0.915354838709677
SPRR3	-8.831355e-05	17734	0.915303225806452
TSHZ3	-0.00022373519	12144.5	0.915235415360844
PAPLN	-8.824678e-05	17732	0.9152
IRF3	-4.6576228e-05	9630	0.915176826375712
SOWAHA	-8.822943e-05	17731	0.915148387096774
MYLK-AS2	-0.00034384563	6075	0.915047446904654
N4BP1	-8.8196444e-05	17728	0.914993548387097
PROSER3	-8.819541e-05	17727	0.914941935483871
ZCCHC18	-8.817589e-05	17726	0.914890322580645
CRYBG3	-8.817282e-05	17724	0.914787096774194
TMEM14A	-0.00021480835	11771	0.914720806184375
OR6T1	-8.812778e-05	17722	0.914683870967742
OR52N5	-8.8106324e-05	17721	0.914632258064516
TRIM52-AS1	-0.00026216389	10630.6666666667	0.914552826512208
NRGN	-8.807952e-05	17718	0.914477419354839
DAXX	-8.801108e-05	17715	0.914322580645161
PPM1F	-0.00022621271	12189	0.914165775063287
MIR516A1	-0.000185896425	13752.5	0.914025042709275
KRT16P3	-8.792613e-05	17709	0.914012903225806
PLEKHS1	-8.79011e-05	17707	0.913909677419355
WFDC10B	-0.000197957405	13317	0.913861119485479
SLC6A12	-0.000228014796666667	11034.6666666667	0.913707383065105
SLC9C2	-8.780203e-05	17698	0.913445161290323
CCDC144B	-0.00025783646	13077.5	0.913401989749774
GJA5	-0.0003437196	6064	0.913390570869107
UGT2B10	-8.772975e-05	17691	0.913083870967742
TNFRSF19	-0.0002324667125	13145	0.913073258968948
SLAMF8	-8.7656255e-05	17687	0.912877419354839
MIR548J	-0.000174188045	13704	0.912841563661944
TMEM150A	-0.0002399296	12294	0.91275328872887
ADAD1	-0.000263070205	13051	0.912645241684253
C11orf45	-8.762729e-05	17680	0.912516129032258
YIF1A	-8.762393e-05	17678	0.912412903225806
SEC22A	-8.76173e-05	17677	0.912361290322581
OSMR	-8.761545e-05	17676	0.912309677419355
PON2	-8.7597175e-05	17674	0.912206451612903
PPIB	-8.7593864e-05	17673	0.912154838709677
ERVMER34-1	-8.7590764e-05	17672	0.912103225806452
BTN3A1	-8.758222e-05	17670	0.912
CLEC4A	-0.000219989795666667	10016.6666666667	0.911854759892099
NOP14	-0.000203636905	13250.5	0.911821927444478
SLC26A4	-8.756289e-05	17665	0.911741935483871
IGFBP2	-8.755565e-05	17664	0.911690322580645
NR1I2	-8.75379e-05	17660	0.911483870967742
NT5C1B-RDH14	-0.000197177893	13264	0.911101195859713
SLC6A3	-8.741784e-05	17652	0.911070967741935
WFIKKN1	-0.00022242849	11099.6666666667	0.911022886165407
OR5I1	-8.7390465e-05	17650	0.910967741935484
ACAA2	-8.736406e-05	17645	0.910709677419355
IL24	-8.734559e-05	17643	0.910606451612903
OR2A2	-0.000176579855	13699.5	0.910458607175158
EEF1AKMT2	-8.732978e-05	17640	0.910451612903226
SLC18A3	-8.731216e-05	17639	0.9104
PHRF1	-0.000176145935	13390.5	0.910396060697417
CLEC4D	-8.723793e-05	17634	0.910141935483871
FAM13A-AS1	-0.0001236938875	9253.5	0.909895103588504
MIR1265	-8.7179826e-05	17627	0.90978064516129
MIR603	-8.717856e-05	17626	0.909729032258065
ZNF215	-0.0001720985	13427	0.909542679127726
NDUFB10	-8.712255e-05	17622	0.909522580645161
S1PR5	-0.000338944995	10540.3333333333	0.909427995993442
SNORD113-7	-8.709727e-05	17618	0.909316129032258
TRIT1	-8.7086846e-05	17615	0.909161290322581
RBL2	-8.70347e-05	17609	0.908851612903226
CCR5	-8.701598e-05	17607	0.908748387096774
MRRF	-8.700667e-05	17606	0.908696774193549
ERICH3	-0.000166440615	13450.5	0.908531564666868
MRPL38	-8.695802e-05	17601	0.908438709677419
ZSWIM4	-8.693589e-05	17600	0.908387096774194
NTRK2	-0.000169116218	13428	0.90829898502663
HNRNPF	-8.690257e-05	17596	0.90818064516129
